match_id,match_date,match_round,league_name,home_team,home_team_id,away_team,away_team_id,stat,home,away
5881153,2026-09-05T13:30:00.000Z,2,Bundesliga,Borussia Mönchengladbach,9788,Elversberg,8232,Shots on target,6,10
5881153,2026-09-05T13:30:00.000Z,2,Bundesliga,Borussia Mönchengladbach,9788,Elversberg,8232,Blocked shots,12,0
5881153,2026-09-05T13:30:00.000Z,2,Bundesliga,Borussia Mönchengladbach,9788,Elversberg,8232,Hit woodwork,0,2
5881153,2026-09-05T13:30:00.000Z,2,Bundesliga,Borussia Mönchengladbach,9788,Elversberg,8232,Shots inside box,19,10
5881153,2026-09-05T13:30:00.000Z,2,Bundesliga,Borussia Mönchengladbach,9788,Elversberg,8232,Shots outside box,6,4
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Total shots,22,17
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Shots off target,8,5
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Shots on target,8,7
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Blocked shots,6,5
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Hit woodwork,0,0
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Shots inside box,17,9
5881154,2026-09-06T15:30:00.000Z,2,Bundesliga,Eintracht Frankfurt,9810,Augsburg,8406,Shots outside box,5,8
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Total shots,8,17
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Shots off target,2,7
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Shots on target,1,8
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Blocked shots,5,2
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Hit woodwork,0,0
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Shots inside box,3,14
5881155,2026-09-06T13:30:00.000Z,2,Bundesliga,Hamburger SV,9790,Mainz 05,9905,Shots outside box,5,3
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Total shots,18,11
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Shots off target,7,2
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Shots on target,6,4
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Blocked shots,5,5
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Hit woodwork,0,0
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Shots inside box,11,10
5881156,2026-09-05T13:30:00.000Z,2,Bundesliga,Hoffenheim,8226,Borussia Dortmund,9789,Shots outside box,7,1
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Total shots,14,16
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Shots off target,6,3
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Shots on target,3,5
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Blocked shots,5,8
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Hit woodwork,0,0
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Shots inside box,6,9
5881157,2026-09-05T13:30:00.000Z,2,Bundesliga,Paderborn,8460,Freiburg,8358,Shots outside box,8,7
5881158,2026-09-05T16:30:00.000Z,2,Bundesliga,Schalke 04,10189,Bayern München,9823,Total shots,4,15
5881158,2026-09-05T16:30:00.000Z,2,Bundesliga,Schalke 04,10189,Bayern München,9823,Shots off target,3,6
5881158,2026-09-05T16:30:00.000Z,2,Bundesliga,Schalke 04,10189,Bayern München,9823,Shots on target,1,5
5881158,2026-09-05T16:30:00.000Z,2,Bundesliga,Schalke 04,10189,Bayern München,9823,Blocked shots,0,4
5881158,2026-09-05T16:30:00.000Z,2,Bundesliga,Schalke 04,10189,Bayern München,9823,Hit woodwork,0,0
