canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
220191,Pepelu,Valencia,existing,220191.0,302889.0,673689.0
493086,Peque Fernández,Sevilla,existing,493086.0,464952.0,
175090,Pere Milla,Espanyol,existing,175090.0,140772.0,593129.0
54694,Pierre-Emerick Aubameyang,Marseille,existing,54694.0,44120.0,150565.0
227172,Pol Lozano,Espanyol,existing,227172.0,382157.0,750031.0
46506,Péter Gulácsi,RB Leipzig,existing,,,151001.0
494960,Quilindschy Hartman,Burnley,existing,494960.0,,1393669.0
654680,Rafel Bauzà,Espanyol,existing,654680.0,531460.0,1609364.0
519373,Ramón Terrats,Espanyol,existing,519373.0,444244.0,1202587.0
449300,Randy Nteka,Rayo Vallecano,existing,449300.0,422960.0,915264.0
219961,Raphinha,Barcelona,existing,219961.0,300447.0,696679.0
490859,Raúl García,Osasuna,existing,490859.0,383924.0,1094778.0
465701,Raúl Moro,Osasuna,existing,465701.0,396490.0,1169596.0
551230,Renato Veiga,Villarreal,existing,551230.0,434077.0,1343750.0
460265,Robert Navarro,Athletic Club,existing,460265.0,400237.0,1011117.0
537940,Roberto Fernández,Espanyol,existing,537940.0,448296.0,1252373.0
224919,Robin Le Normand,Atletico Madrid,existing,224919.0,367008.0,609516.0
220566,Rodri,Manchester City,existing,,303139.0,675088.0
578538,Rodrigo Mendoza,Atletico Madrid,existing,578538.0,463938.0,1419969.0
437834,Rodrigo Riquelme,Real Betis,existing,437834.0,382631.0,1072200.0
439878,Roger Brugué,Levante,existing,439878.0,448231.0,1286471.0
690618,Roger Hinojo,Espanyol,existing,690618.0,555136.0,1727689.0
130026,Rubén García,Osasuna,existing,130026.0,119189.0,384413.0
429534,Rubén Vargas,Sevilla,existing,429534.0,381550.0,860752.0
492977,Saba Sazonov,Torino,existing,492977.0,,1179368.0
230071,Santi Comesaña,Villarreal,existing,230071.0,362735.0,671865.0
536642,Santiago Mouriño,Villarreal,existing,536642.0,448936.0,1407468.0
609050,Sebastián Boselli,Getafe,existing,609050.0,484251.0,1414777.0
484693,Sergi Cardona,Villarreal,existing,484693.0,,1059657.0
248507,Sergio Camello,Rayo Vallecano,existing,248507.0,372469.0,980422.0
439871,Sergio Carreira,Celta Vigo,existing,439871.0,386622.0,1106742.0
437468,Sergio Gómez,Real Sociedad,existing,437468.0,355110.0,844477.0
138039,Sergio Herrera,Osasuna,existing,138039.0,381674.0,683762.0
94878,Stole Dimitrievski,Valencia,existing,94878.0,141499.0,254241.0
424622,Tajon Buchanan,Villarreal,existing,424622.0,371027.0,1026135.0
219271,Takefusa Kubo,Real Sociedad,existing,219271.0,377285.0,848289.0
565686,Tani Oluwaseyi,Villarreal,existing,565686.0,445292.0,1338740.0
429644,Tete Morente,Elche,existing,429644.0,402087.0,801213.0
575889,Thiago Fernández,Real Oviedo,existing,575889.0,446729.0,1460063.0
60772,Thibaut Courtois,Real Madrid,existing,60772.0,73798.0,170323.0
178867,Toni Martínez,Alaves,existing,178867.0,280060.0,
169187,Trent Alexander-Arnold,Real Madrid,existing,169187.0,318871.0,760712.0
420926,Tyrhys Dolan,Espanyol,existing,420926.0,398922.0,1181101.0
196878,Umar Sadiq,Valencia,existing,196878.0,297546.0,590494.0
183462,Unai López,Rayo Vallecano,existing,183462.0,236575.0,571615.0
523062,Unai Marrero,Real Sociedad,existing,,,1217043.0
242830,Unai Núñez,Valencia,existing,242830.0,344200.0,805352.0
212769,Unai Simón,Athletic Club,existing,212769.0,332823.0,660625.0
514204,Urko González de Zárate,Espanyol,existing,514204.0,401173.0,1187767.0
570931,Valentín Gómez,Real Betis,existing,570931.0,433286.0,1338016.0
519810,Ville Koski,Alaves,existing,519810.0,424575.0,1056461.0
246333,Vinícius Júnior,Real Madrid,existing,246333.0,337782.0,846033.0
437463,Víctor Chust,Elche,existing,437463.0,402862.0,1192393.0
465278,Víctor García,Levante,existing,465278.0,395708.0,977618.0
543932,Williot Swedberg,Celta Vigo,existing,543932.0,444227.0,1272740.0
518466,Willy Kambwala,Villarreal,existing,518466.0,,1344550.0
59936,Wojciech Szczesny,Barcelona,existing,,,169718.0
554646,Xanet Oláiz,Alaves,existing,554646.0,,1721181.0
634630,Xavi Espart,Barcelona,existing,634630.0,591617.0,1815149.0
692871,Yan Diomande,RB Leipzig,existing,692871.0,557000.0,1735453.0
226541,Yangel Herrera,Real Sociedad,existing,226541.0,318505.0,730901.0
652987,Yassir Zabiri,Rennes,existing,652987.0,538158.0,1640985.0
197319,Yeray Álvarez,Athletic Club,existing,197319.0,279839.0,639450.0
643133,Yoel Lago,Celta Vigo,existing,643133.0,528001.0,1578176.0
554656,Youssef Enriquez,Alaves,existing,554656.0,519969.0,1403692.0
42670,Yuri Berchiche,Athletic Club,existing,42670.0,56057.0,80295.0
500021,Zaid Romero,Getafe,existing,500021.0,389191.0,1118199.0
248501,Álex Baena,Atletico Madrid,existing,248501.0,395242.0,942372.0
