player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Jay Dasilva,173878.0,2.0,180.0,0.0,0.18,-0.18,1.0,1.0,0.0,0.18,Jay,Dasilva,1998-04-22,28.39,9.0,3.0,Defender,Full Back,cggeh9sr6mukhr2jl91rpuac5,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,26.0,278.081,16.0,169.68,0.0,0.0,0.0,0.0,10.695,10.605,2.0,1.0,4.0,1.0,5.0,11.0,6.0,54.545,3.0,2.0,66.667,,,,,,,,,,173878.0,180.0,2.0,0.0,0.0,0.0,0.0,0.069,0.056,0.0,0.0,Jay,Dasilva,1998-04-22,28.39,9.0,3.0,Defender,Full Back,cggeh9sr6mukhr2jl91rpuac5,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,173878.0,180.0,2.0,97.0,83.0,85.57,34.0,26.0,76.47,5.0,0.0,0.0,0.0,0.0,0.0,Jay,Dasilva,1998-04-22,28.39,9.0,3.0,Defender,Full Back,cggeh9sr6mukhr2jl91rpuac5,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,173878,cggeh9sr6mukhr2jl91rpuac5,9,dacoc20k0n3fxu4zek8wufmko
Jaydee Canvot,651426.0,2.0,180.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Jaydee,Canvot,2006-07-29,20.11,31.0,6.0,Defender,Central Defender,9t1ikyd85kvlhv9r0u938836c,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,46.0,496.075,31.0,307.44,0.0,0.0,0.0,0.0,10.784,9.917,5.0,0.0,4.0,4.0,6.0,10.0,6.0,60.0,6.0,4.0,66.667,,,,,,,,,,651426.0,180.0,2.0,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,Jaydee,Canvot,2006-07-29,20.11,31.0,6.0,Defender,Central Defender,9t1ikyd85kvlhv9r0u938836c,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,651426.0,180.0,2.0,137.0,122.0,89.05,20.0,12.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,Jaydee,Canvot,2006-07-29,20.11,31.0,6.0,Defender,Central Defender,9t1ikyd85kvlhv9r0u938836c,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,651426,9t1ikyd85kvlhv9r0u938836c,31,1c8m2ko0wxq1asfkuykurdr0y
Jayden Bogle,226182.0,2.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayden,Bogle,2000-07-27,26.12,2.0,2.0,Defender,Full Back,dwumn5qew7ae53givnx2p892h,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,22.0,261.634,11.0,119.49,0.0,0.0,1.0,0.0,11.892,10.863,3.0,1.0,8.0,1.0,5.0,16.0,10.0,62.5,6.0,4.0,66.667,,,,,,,,,,226182.0,158.0,2.0,1.0,1.0,2.08,0.0,0.009,0.008,0.0,0.0,Jayden,Bogle,2000-07-27,26.12,2.0,2.0,Defender,Full Back,dwumn5qew7ae53givnx2p892h,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,226182.0,158.0,2.0,50.0,34.0,68.0,19.0,9.0,47.37,3.0,0.0,0.0,0.0,0.0,0.0,Jayden,Bogle,2000-07-27,26.12,2.0,2.0,Defender,Full Back,dwumn5qew7ae53givnx2p892h,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,226182,dwumn5qew7ae53givnx2p892h,2,48gk2hpqtsl6p9sx9kjhaydq4
Jayden Lienou,643970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayden,Lienou,2008-04-08,18.42,2.0,65.0,Defender,Full Back,643970,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,643970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayden,Lienou,2008-04-08,18.42,2.0,65.0,Defender,Full Back,643970,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,643970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayden,Lienou,2008-04-08,18.42,2.0,65.0,Defender,Full Back,643970,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,643970,643970,2,48gk2hpqtsl6p9sx9kjhaydq4
Jean-Philippe Mateta,231747.0,1.0,63.0,0.0,0.7,-0.7,2.0,0.0,0.0,0.35,Jean-Philippe,Mateta,1997-06-28,29.2,31.0,14.0,Forward,Striker,djgqihf08sxqh0zt2xe2xzv1l,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,5.0,43.383,2.0,19.635,0.0,0.0,1.0,0.0,8.677,9.818,2.0,0.0,2.0,0.0,1.0,5.0,2.0,40.0,3.0,1.0,33.333,,,,,,,,,,231747.0,63.0,1.0,1.0,1.0,8.33,0.0,0.015,0.015,0.0,0.0,Jean-Philippe,Mateta,1997-06-28,29.2,31.0,14.0,Forward,Striker,djgqihf08sxqh0zt2xe2xzv1l,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,231747.0,63.0,1.0,12.0,9.0,75.0,8.0,5.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Philippe,Mateta,1997-06-28,29.2,31.0,14.0,Forward,Striker,djgqihf08sxqh0zt2xe2xzv1l,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,231747,djgqihf08sxqh0zt2xe2xzv1l,31,1c8m2ko0wxq1asfkuykurdr0y
Jefferson Lerma,152551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson,Lerma,1994-10-25,31.88,31.0,8.0,Midfielder,Central Midfielder,152551,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,152551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson,Lerma,1994-10-25,31.88,31.0,8.0,Midfielder,Central Midfielder,152551,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,152551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson,Lerma,1994-10-25,31.88,31.0,8.0,Midfielder,Central Midfielder,152551,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,152551,152551,31,1c8m2ko0wxq1asfkuykurdr0y
Jens Hjertø-Dahl,552946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jens,Hjertø-Dahl,2005-10-31,20.85,88.0,14.0,Midfielder,Central Midfielder,552946,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,552946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jens,Hjertø-Dahl,2005-10-31,20.85,88.0,14.0,Midfielder,Central Midfielder,552946,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,552946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jens,Hjertø-Dahl,2005-10-31,20.85,88.0,14.0,Midfielder,Central Midfielder,552946,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,552946,552946,88,f0figafm2v9h8ofo6slajj7xf
Jeremie Frimpong,216094.0,2.0,161.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Jeremie,Frimpong,2000-12-10,25.75,14.0,30.0,Defender,Full Back,9qo448ueot8pfc5oqo378wag9,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,17.0,196.622,12.0,136.08,0.0,0.0,1.0,0.0,11.566,11.34,3.0,0.0,6.0,0.0,5.0,12.0,5.0,41.667,0.0,0.0,0.0,,,,,,,,,,216094.0,161.0,2.0,4.0,4.0,4.76,0.0,0.115,0.115,0.0,0.0,Jeremie,Frimpong,2000-12-10,25.75,14.0,30.0,Defender,Full Back,9qo448ueot8pfc5oqo378wag9,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,216094.0,161.0,2.0,84.0,74.0,88.1,33.0,29.0,87.88,9.0,1.0,11.11,0.0,0.0,0.0,Jeremie,Frimpong,2000-12-10,25.75,14.0,30.0,Defender,Full Back,9qo448ueot8pfc5oqo378wag9,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,216094,9qo448ueot8pfc5oqo378wag9,14,c8h9bw1l82s06h77xxrelzhur
Joachim Andersen,174874.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joachim,Andersen,1996-05-31,30.28,54.0,5.0,Defender,Central Defender,5wkso3mls5ulkilr0xzfix1p1,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,16.0,171.58,8.0,56.91,0.0,0.0,0.0,0.0,10.724,7.114,0.0,1.0,2.0,0.0,7.0,4.0,1.0,25.0,8.0,5.0,62.5,,,,,,,,,,174874.0,90.0,1.0,1.0,1.0,1.19,0.0,0.038,0.038,0.0,0.0,Joachim,Andersen,1996-05-31,30.28,54.0,5.0,Defender,Central Defender,5wkso3mls5ulkilr0xzfix1p1,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,174874.0,90.0,1.0,88.0,77.0,87.5,18.0,12.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Joachim,Andersen,1996-05-31,30.28,54.0,5.0,Defender,Central Defender,5wkso3mls5ulkilr0xzfix1p1,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,174874,5wkso3mls5ulkilr0xzfix1p1,54,hzqh7z0mdl3v7gwete66syxp
Jocelin Ta Bi,699989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jocelin Ta,Bi,2005-02-09,21.58,56.0,37.0,Forward,Winger,699989,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,699989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jocelin Ta,Bi,2005-02-09,21.58,56.0,37.0,Forward,Winger,699989,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,699989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jocelin Ta,Bi,2005-02-09,21.58,56.0,37.0,Forward,Winger,699989,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,699989,699989,56,1r3545b2dzan8yqa80gtmcjch
Joe Rodon,214225.0,2.0,124.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Joe,Rodon,1997-10-22,28.88,2.0,6.0,Defender,Central Defender,otan631zzfnq2sektkl3ywo9,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,5.0,47.454,2.0,19.74,0.0,0.0,0.0,0.0,9.491,9.87,1.0,1.0,2.0,1.0,8.0,8.0,3.0,37.5,4.0,4.0,100.0,,,,,,,,,,214225.0,124.0,2.0,1.0,1.0,3.03,0.0,0.062,0.062,0.0,0.0,Joe,Rodon,1997-10-22,28.88,2.0,6.0,Defender,Central Defender,otan631zzfnq2sektkl3ywo9,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,214225.0,124.0,2.0,34.0,25.0,73.53,5.0,2.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,Joe,Rodon,1997-10-22,28.88,2.0,6.0,Defender,Central Defender,otan631zzfnq2sektkl3ywo9,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,214225,otan631zzfnq2sektkl3ywo9,2,48gk2hpqtsl6p9sx9kjhaydq4
Joe Willock,200089.0,2.0,105.0,1.0,0.16,0.84,4.0,1.0,25.0,0.04,Joe,Willock,1999-08-20,27.06,4.0,28.0,Midfielder,Attacking Midfielder,5tbabvk43ljv3z3wd9mh0y8r9,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,12.0,205.15,10.0,154.875,2.0,1.0,0.0,0.0,17.096,15.488,2.0,0.0,2.0,0.0,1.0,11.0,3.0,27.273,2.0,0.0,0.0,,,,,,,,,,200089.0,105.0,2.0,1.0,1.0,4.0,0.0,0.191,0.191,0.0,0.0,Joe,Willock,1999-08-20,27.06,4.0,28.0,Midfielder,Attacking Midfielder,5tbabvk43ljv3z3wd9mh0y8r9,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,200089.0,105.0,2.0,28.0,28.0,100.0,14.0,14.0,100.0,2.0,0.0,0.0,1.0,1.0,100.0,Joe,Willock,1999-08-20,27.06,4.0,28.0,Midfielder,Attacking Midfielder,5tbabvk43ljv3z3wd9mh0y8r9,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,200089,5tbabvk43ljv3z3wd9mh0y8r9,4,7vn2i2kd35zuetw6b38gw9jsz
Joel Latibeaudiere,204813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joel,Latibeaudiere,2000-01-06,26.68,9.0,22.0,Defender,Central Defender,204813,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,204813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joel,Latibeaudiere,2000-01-06,26.68,9.0,22.0,Defender,Central Defender,204813,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,204813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joel,Latibeaudiere,2000-01-06,26.68,9.0,22.0,Defender,Central Defender,204813,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,204813,204813,9,dacoc20k0n3fxu4zek8wufmko
John Egan,108416.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Egan,1992-10-20,33.89,88.0,15.0,Defender,Central Defender,b2ak3yqqaexteldtl135erpx,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,15.0,143.694,7.0,64.785,0.0,0.0,0.0,0.0,9.58,9.255,2.0,2.0,4.0,3.0,27.0,3.0,2.0,66.667,8.0,6.0,75.0,,,,,,,,,,108416.0,180.0,2.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,John,Egan,1992-10-20,33.89,88.0,15.0,Defender,Central Defender,b2ak3yqqaexteldtl135erpx,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,108416.0,180.0,2.0,60.0,45.0,75.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Egan,1992-10-20,33.89,88.0,15.0,Defender,Central Defender,b2ak3yqqaexteldtl135erpx,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,108416,b2ak3yqqaexteldtl135erpx,88,f0figafm2v9h8ofo6slajj7xf
John McGinn,122806.0,2.0,172.0,0.0,0.08,-0.08,3.0,0.0,0.0,0.03,John,McGinn,1994-10-18,31.9,7.0,7.0,Midfielder,Central Midfielder,btvuam6p4391am219taqtcted,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,21.0,240.439,8.0,100.38,1.0,0.0,0.0,0.0,11.449,12.548,2.0,2.0,5.0,0.0,1.0,23.0,10.0,43.478,1.0,0.0,0.0,,,,,,,,,,122806.0,172.0,2.0,1.0,1.0,2.56,0.0,0.052,0.052,0.0,0.0,John,McGinn,1994-10-18,31.9,7.0,7.0,Midfielder,Central Midfielder,btvuam6p4391am219taqtcted,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,122806.0,172.0,2.0,42.0,26.0,61.9,20.0,9.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,John,McGinn,1994-10-18,31.9,7.0,7.0,Midfielder,Central Midfielder,btvuam6p4391am219taqtcted,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,122806,btvuam6p4391am219taqtcted,7,b496gs285it6bheuikox6z9mj
Jordan Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,1.0,8.0,88.89,1.84,2.0,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111234,e8dina16u5kt5ho4u5igtmimt,11,ehd2iemqmschhj2ec0vayztzz
Jorge Cuenca,246301.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cuenca,1999-11-17,26.81,54.0,4.0,Defender,Central Defender,aza9jho12wrfa3oczxoj670mh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,20.0,177.438,10.0,84.945,0.0,0.0,0.0,0.0,8.872,8.494,1.0,1.0,3.0,3.0,5.0,1.0,1.0,100.0,3.0,2.0,66.667,,,,,,,,,,246301.0,90.0,1.0,2.0,2.0,2.35,0.0,0.028,0.028,0.0,0.0,Jorge,Cuenca,1999-11-17,26.81,54.0,4.0,Defender,Central Defender,aza9jho12wrfa3oczxoj670mh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,246301.0,90.0,1.0,87.0,77.0,88.51,9.0,6.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cuenca,1999-11-17,26.81,54.0,4.0,Defender,Central Defender,aza9jho12wrfa3oczxoj670mh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,246301,aza9jho12wrfa3oczxoj670mh,54,hzqh7z0mdl3v7gwete66syxp
Jorrel Hato,551210.0,2.0,155.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Jorrel,Hato,2006-03-07,20.51,8.0,21.0,Defender,Full Back,bgydmtsi0ngn9k56apo29v0no,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,14.0,183.744,8.0,89.565,0.0,0.0,1.0,1.0,13.125,11.196,4.0,1.0,5.0,0.0,4.0,9.0,7.0,77.778,3.0,1.0,33.333,,,,,,,,,,551210.0,155.0,2.0,3.0,3.0,5.56,0.0,0.097,0.097,1.0,1.0,Jorrel,Hato,2006-03-07,20.51,8.0,21.0,Defender,Full Back,bgydmtsi0ngn9k56apo29v0no,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,551210.0,155.0,2.0,36.0,28.0,77.78,7.0,6.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Jorrel,Hato,2006-03-07,20.51,8.0,21.0,Defender,Full Back,bgydmtsi0ngn9k56apo29v0no,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,551210,bgydmtsi0ngn9k56apo29v0no,8,9q0arba2kbnywth8bkxlhgmdr
Josh Acheampong,577016.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Acheampong,2006-05-05,20.35,8.0,34.0,Defender,Full Back,ek4oa7zejocbbgu1l2vdebitw,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,11.0,108.68,5.0,51.87,0.0,0.0,0.0,0.0,9.88,10.374,6.0,1.0,6.0,2.0,9.0,13.0,7.0,53.846,2.0,1.0,50.0,,,,,,,,,,577016.0,112.0,2.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,Josh,Acheampong,2006-05-05,20.35,8.0,34.0,Defender,Full Back,ek4oa7zejocbbgu1l2vdebitw,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,577016.0,112.0,2.0,53.0,41.0,77.36,16.0,9.0,56.25,1.0,0.0,0.0,0.0,0.0,0.0,Josh,Acheampong,2006-05-05,20.35,8.0,34.0,Defender,Full Back,ek4oa7zejocbbgu1l2vdebitw,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,577016,ek4oa7zejocbbgu1l2vdebitw,8,9q0arba2kbnywth8bkxlhgmdr
Josh Eccles,439668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Eccles,2000-04-06,26.43,9.0,28.0,Midfielder,Central Midfielder,439668,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,439668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Eccles,2000-04-06,26.43,9.0,28.0,Midfielder,Central Midfielder,439668,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,439668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Eccles,2000-04-06,26.43,9.0,28.0,Midfielder,Central Midfielder,439668,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,439668,439668,9,dacoc20k0n3fxu4zek8wufmko
Josh King,577725.0,2.0,180.0,1.0,0.64,0.36,5.0,2.0,20.0,0.13,Josh,King,2007-01-03,19.68,54.0,24.0,Midfielder,Central Midfielder,4oh051knl4dkgju4yvj7xlwr8,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,36.0,421.377,17.0,126.315,3.0,1.0,1.0,0.0,11.705,7.43,4.0,0.0,5.0,1.0,2.0,21.0,8.0,38.095,2.0,0.0,0.0,,,,,,,,,,577725.0,180.0,2.0,1.0,1.0,1.52,0.0,0.071,0.071,0.0,0.0,Josh,King,2007-01-03,19.68,54.0,24.0,Midfielder,Central Midfielder,4oh051knl4dkgju4yvj7xlwr8,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,577725.0,180.0,2.0,72.0,58.0,80.56,29.0,20.0,68.97,3.0,0.0,0.0,0.0,0.0,0.0,Josh,King,2007-01-03,19.68,54.0,24.0,Midfielder,Central Midfielder,4oh051knl4dkgju4yvj7xlwr8,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,577725,4oh051knl4dkgju4yvj7xlwr8,54,hzqh7z0mdl3v7gwete66syxp
Joshua Zirkzee,458249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joshua,Zirkzee,2001-05-22,25.3,1.0,11.0,Forward,Striker,458249,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,458249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joshua,Zirkzee,2001-05-22,25.3,1.0,11.0,Forward,Striker,458249,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,458249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joshua,Zirkzee,2001-05-22,25.3,1.0,11.0,Forward,Striker,458249,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,458249,458249,1,6eqit8ye8aomdsrrq0hk3v7gh
