match_id,match_date,match_round,league_name,home_team,home_team_id,away_team,away_team_id,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,shortName
5868012,2026-08-19T19:05:00.000Z,1,LaLiga,Atletico Madrid,9906,Malaga,9864,2956921415,AttemptSaved,9864,1108863,David Larrubia,85.9235294112,20.145732487,90,3.0,False,True,103.19827586219999,32.3225,33.2375,0.20547368320000003,0.01566893607378006,0.017352988943457603,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.2017195767195774, 'y': 0.05435811724867726, 'zoomRatio': 1}",False,False,177126.0,David,Larrubia,David Larrubia,#518EC7,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960330025,Goal,9910,174472,Iago Aspas,82.1470873792,36.745000000000005,14,,False,True,,,31.254999999999995,0.0834736838,0.06280652433633804,0.29324302077293396,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.7261904761904774, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,False,683762.0,Iago,Aspas,Iago Aspas,#67ade0,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960335797,AttemptSaved,8371,1094778,Raúl García,49.0433333352,22.878216564699997,21,,False,True,103.19827586219999,33.695,34.533750000000005,1.4639999928,0.010397793725132942,0.016921043395996094,RightFoot,FastBreak,FirstHalf,False,"{'x': 0.8587962962962951, 'y': 0.38730158539682535, 'zoomRatio': 1}",False,False,681213.0,Raúl,García,Raúl García,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960337827,Miss,8371,1323398,Abel Bretones,79.1063106808,43.5103184664,25,,False,False,,,39.460952381999995,3.255172416,0.04161268100142479,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.5960814503216453, 'zoomRatio': 0.6921869548724447}",False,False,,Abel,Bretones,Abel Bretones,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960348465,AttemptSaved,8371,1094778,Raúl García,81.35873786479999,25.99625,41,,False,True,103.6724137932,33.8475,33.5425,0.0385263156,0.02617655321955681,0.01660098508000374,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.121031746031747, 'y': 0.010192146984126984, 'zoomRatio': 1}",False,False,681213.0,Raúl,García,Raúl García,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960350851,Miss,8371,574624,Enrique Barja,85.17205882280001,37.768,44,,False,False,,,27.950714285,4.5846896616,0.052447229623794556,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.8935982697143583, 'y': 0.6772486772486772, 'zoomRatio': 0.5583802152284811}",False,False,,Enrique,Barja,Enrique Barja,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960367557,Miss,8371,303879,Lucas Torró,97.95614035039999,37.768,52,,False,False,,,42.4084375,1.9648420956000001,0.10966537147760391,0.0,Header,SetPiece,SecondHalf,False,"{'x': 0, 'y': 0.2336750550384659, 'zoomRatio': 0.4495484446426582}",False,True,,Lucas,Torró,Lucas Torró,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960369007,Miss,8371,1094778,Raúl García,97.6666666661,31.331249999999997,54,,False,False,98.92105263139999,37.696,45.6122292954,2.0483157794,0.13902634382247925,0.0,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.17639298426628625, 'zoomRatio': 0.3255188908039723}",False,True,,Raúl,García,Raúl García,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960369031,Goal,8371,574624,Enrique Barja,98.4385964909,36.745000000000005,54,,False,True,,,33.466249999999995,0.9759999952,0.5338772535324097,0.21785522997379303,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.141203703703705, 'y': 0.2582010569312169, 'zoomRatio': 1}",False,True,681213.0,Enrique,Barja,Enrique Barja,#af1428,
5868013,2026-08-27T18:30:00.000Z,1,LaLiga,Celta Vigo,9910,Osasuna,8371,2960372325,Miss,8371,384413,Rubén Garcia,99.8793103452,32.17,60,,False,False,,,28.370952380000002,2.2281052522,0.3931437134742737,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.39582277546978767, 'zoomRatio': 0.6715167920359508}",False,True,,Rubén,Garcia,Rubén Garcia,#af1428,
