source,source_native_id,source_name,canonical_player_id,matched_to_master
whoscored,429529,Antonio Vergara,563809,True
whoscored,497222,Francesco Pio Esposito,551444,True
whoscored,400816,Jamil Siebert,514410,True
whoscored,349126,Yann Bisseck,438261,True
whoscored,73084,Kevin De Bruyne,61366,True
whoscored,331425,Davide Frattesi,235453,True
whoscored,273539,Manuel Locatelli,171387,True
whoscored,463347,Kialonda Gaspar,520242,True
whoscored,353292,Trevoh Chalobah,whoscored_new_353292,False
whoscored,371497,Giacomo Raspadori,whoscored_new_371497,False
whoscored,430899,Giorgio Cittadini,whoscored_new_430899,False
whoscored,279320,Luis Milla,whoscored_new_279320,False
whoscored,358142,Gianluca Busio,whoscored_new_358142,False
whoscored,475622,Alphadjo Cissè,whoscored_new_475622,False
whoscored,409221,Francisco Conceição,465630,True
whoscored,355963,Jurgen Ekkelenkamp,220238,True
whoscored,331422,Mile Svilar,228531,True
whoscored,363665,Samuel Chukwueze,218328,True
whoscored,336915,Scott McTominay,195851,True
whoscored,415415,Andy Diouf,whoscored_new_415415,False
whoscored,116609,Adrien Rabiot,whoscored_new_116609,False
whoscored,391836,Pierre Kalulu,466041,True
whoscored,418171,Christos Mandas,whoscored_new_418171,False
whoscored,239881,Hassane Kamara,171099,True
whoscored,297390,Manuel Akanji,211975,True
whoscored,404623,Koni De Winter,248881,True
whoscored,381913,Santiago Pierotti,482466,True
whoscored,110373,Hakan Çalhanoglu,111732,True
whoscored,392339,Maduka Okoye,492443,True
whoscored,323450,Evan Ndicka,208553,True
whoscored,244804,Gianluca Mancini,198374,True
whoscored,478378,Juan Rodríguez,617160,True
whoscored,149029,Mattia Zaccagni,157008,True
whoscored,578592,Emanuele Lulli,whoscored_new_578592,False
whoscored,369883,Gianluca Gaetano,437780,True
whoscored,383278,Marco Carnesecchi,462537,True
whoscored,429481,Wesley,563663,True
whoscored,255929,Federico Dimarco,161919,True
whoscored,344156,Mario Hermoso,213431,True
whoscored,298694,Pervis Estupiñán,204214,True
whoscored,118169,Piotr Zielinski,126440,True
whoscored,577174,Olaf Gorter,whoscored_new_577174,False
whoscored,424534,Adam Obert,484995,True
whoscored,365122,Boulaye Dia,468488,True
whoscored,343512,Emanuele Valeri,430529,True
whoscored,122469,Giovanni Di Lorenzo,93661,True
whoscored,369971,Leo Østigård,462026,True
whoscored,515580,Tiago Gabriel,647210,True
whoscored,447439,Lorenzo Palmisani,whoscored_new_447439,False
whoscored,437646,Mario Gila,466064,True
whoscored,332398,Nicolò Zaniolo,245414,True
whoscored,362780,Elia Caprile,463912,True
whoscored,448659,Nico Paz,551493,True
whoscored,427130,Cristian Volpato,558973,True
whoscored,369688,Nicolò Rovella,450024,True
whoscored,369570,Manu Koné,475767,True
whoscored,404252,Nikola Krstovic,233723,True
whoscored,256419,Ché Adams,200439,True
whoscored,228854,Mërgim Vojvoda,212667,True
whoscored,476440,Niccolò Pisilli,614866,True
whoscored,444938,Danilo Veiga,503566,True
whoscored,494525,Kenan Yildiz,547103,True
whoscored,356176,Michel Adopo,449470,True
whoscored,422873,Tasos Douvikas,433634,True
whoscored,497217,Alieu Njie,629450,True
whoscored,403913,Nicola Zalewski,466147,True
whoscored,447489,Ange-Yoan Bonny,518531,True
whoscored,362426,Arijanet Muric,232917,True
whoscored,472895,Alex Amorim,610163,True
whoscored,337883,Douglas Luiz,whoscored_new_337883,False
whoscored,363978,Adrián Bernabé,449926,True
whoscored,38128,Nemanja Matic,62398,True
whoscored,388493,Daniel Maldini,488253,True
whoscored,404275,Bartol Franjic,whoscored_new_404275,False
whoscored,444691,Christian Ordóñez,575886,True
whoscored,303076,Danilho Doekhi,whoscored_new_303076,False
whoscored,316947,Giacomo Calò,whoscored_new_316947,False
whoscored,147863,Guglielmo Vicario,whoscored_new_147863,False
whoscored,361993,Juan Miranda,433530,True
whoscored,426905,Romano Floriani Mussolini,556998,True
whoscored,111892,Stanislav Lobotka,101820,True
whoscored,130368,Alessandro Deiola,162330,True
whoscored,122402,Federico Bernardeschi,147297,True
whoscored,395802,Gonçalo Ramos,whoscored_new_395802,False
whoscored,256536,Jean Butez,201559,True
whoscored,397024,Josh Doig,487997,True
whoscored,430301,Rafa Marín,whoscored_new_430301,False
whoscored,532725,Rodrigo Mora,whoscored_new_532725,False
whoscored,362556,Éderson,463184,True
whoscored,365389,John Yeboah,whoscored_new_365389,False
whoscored,587699,Simone Cinquegrano,whoscored_new_587699,False
whoscored,447445,Gennaro Borrelli,480374,True
whoscored,143990,Harry Winks,whoscored_new_143990,False
whoscored,401098,Junior Messias,432070,True
whoscored,525813,Darryl Bakola,whoscored_new_525813,False
whoscored,141312,Davide Zappacosta,105700,True
whoscored,415781,Kian Fitz-Jim,whoscored_new_415781,False
whoscored,484491,Oliver Provstgaard,497891,True
whoscored,136481,Zeki Çelik,171435,True
whoscored,393039,Lazar Samardzic,477529,True
whoscored,643601,Simone Lontani,whoscored_new_643601,False
whoscored,418516,Albion Rrahmani,whoscored_new_418516,False
whoscored,605289,Mathis Mout,whoscored_new_605289,False
whoscored,383864,Strahinja Pavlovic,487606,True
whoscored,422803,Cas Odenthal,whoscored_new_422803,False
whoscored,494664,Mariano Troilo,626942,True
whoscored,527638,Matteo Palma,647151,True
whoscored,424834,Mikael Ellertsson,488006,True
whoscored,467299,Oumar Ngom,566980,True
whoscored,323678,Youssef Maleh,232066,True
