canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
477424,Josko Gvardiol,Manchester City,existing,477424.0,402664.0,1070712.0
448089,João Gomes,Wolves,existing,448089.0,403693.0,1174672.0
475168,João Pedro,Chelsea,existing,475168.0,373525.0,1021382.0
575901,Julio Soler,Bournemouth,existing,575901.0,,1358655.0
222683,Justin Kluivert,Bournemouth,existing,222683.0,331579.0,794253.0
247412,Jørgen Strand Larsen,Crystal Palace,existing,247412.0,333048.0,821100.0
219847,Kai Havertz,Arsenal,existing,219847.0,326413.0,749736.0
59735,Karl Darlow,Leeds,existing,,,163604.0
249231,Keane Lewis-Potter,Brentford,existing,249231.0,368512.0,1010426.0
167074,Kenny Tete,Fulham,existing,167074.0,,469804.0
109745,Kepa Arrizabalaga,Arsenal,existing,,,317564.0
560552,Kevin,Fulham,existing,560552.0,429174.0,1318400.0
135720,Kevin Danso,Tottenham,existing,135720.0,,754126.0
513418,Kevin Schade,Brentford,existing,513418.0,407260.0,1083796.0
215413,Kiernan Dewsbury-Hall,Everton,existing,215413.0,391256.0,886016.0
516895,Kobbie Mainoo,Manchester United,existing,516895.0,460260.0,1292810.0
191866,Kristoffer Ajer,Brentford,existing,191866.0,321085.0,552718.0
515597,Lamare Bogarde,Aston Villa,existing,515597.0,408946.0,1190033.0
550864,Leny Yoro,Manchester United,existing,550864.0,437299.0,1358581.0
553746,Leo Shahar,Newcastle,existing,553746.0,,1414761.0
460028,Levi Colwill,Chelsea,existing,460028.0,421351.0,1096400.0
155408,Lewis Cook,Bournemouth,existing,155408.0,136456.0,562724.0
83299,Lewis Dunk,Brighton,existing,83299.0,86441.0,201690.0
487838,Lewis Hall,Newcastle,existing,487838.0,430294.0,1197655.0
547719,Lewis Miley,Newcastle,existing,547719.0,474264.0,1296763.0
463034,Liam Delap,Chelsea,existing,463034.0,401254.0,1113903.0
221820,Lisandro Martínez,Manchester United,existing,221820.0,340105.0,847983.0
469272,Loum Tchaouna,Burnley,existing,469272.0,425118.0,1283034.0
470315,Luca Netz,Nottingham Forest,existing,470315.0,394888.0,1155130.0
611917,Luca Williams-Barnett,Tottenham,existing,611917.0,,1636112.0
570526,Lucas Bergvall,Tottenham,existing,570526.0,505295.0,1386775.0
201595,Lucas Perri,Leeds,existing,,,637656.0
