canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_228,Leon Avdullahu,TSG 1899 Hoffenheim,new_linked_full,620667.0,510234.0,1478148.0
new_2026_338,Leonidas Stergiou,VfB Stuttgart,new_linked_full,476824.0,401742.0,1019947.0
new_2026_351,Leopold Querfeld,1. FC Union Berlin,new_linked_full,518058.0,427502.0,1199947.0
new_2026_353,Livan Burcu,1. FC Union Berlin,new_linked_full,519095.0,495291.0,1520506.0
new_2026_142,Love Arrhov,Eintracht Frankfurt,new_linked_full,649816.0,605345.0,1717491.0
new_2026_31,Loïc Badé,Bayer 04 Leverkusen,new_linked_full,500267.0,398416.0,1119461.0
new_2026_201,Lucas Höler,Sport-Club Freiburg,new_linked_full,192401.0,227655.0,556524.0
new_2026_32,Lucas Vázquez,Bayer 04 Leverkusen,new_linked_full,107593.0,144511.0,359193.0
new_2026_122,Ludovit Reis,SV Werder Bremen,new_linked_full,433051.0,343436.0,869326.0
new_2026_243,Luka Lochoshvili,1. FC Köln,new_linked_full,211265.0,404262.0,784175.0
new_2026_202,Lukas Kübler,Sport-Club Freiburg,new_linked_full,112488.0,111306.0,307209.0
new_2026_297,Maarten Vandevoordt,RB Leipzig,new_linked_full,248866.0,365332.0,972200.0
new_2026_143,Malik Pimpong,Eintracht Frankfurt,new_linked_full,687059.0,606459.0,1690128.0
new_2026_33,Malik Tillman,Bayer 04 Leverkusen,new_linked_full,466006.0,397465.0,1126058.0
new_2026_72,Marcel Sabitzer,Borussia Dortmund,new_linked_full,101338.0,92051.0,215151.0
new_2026_123,Marco Friedl,SV Werder Bremen,new_linked_full,225335.0,333227.0,767789.0
new_2026_124,Marco Grüll,SV Werder Bremen,new_linked_full,474605.0,385080.0,1024292.0
new_2026_354,Marin Ljubicic,1. FC Union Berlin,new_linked_full,523678.0,424374.0,1242198.0
new_2026_8,Marius Wolf,FC Augsburg,new_linked_full,192849.0,312666.0,556029.0
new_2026_34,Mark Flekken,Bayer 04 Leverkusen,new_linked_full,118342.0,115131.0,330643.0
new_2026_216,Martin Adeline,Hamburger SV,new_linked_full,493355.0,430308.0,1324082.0
new_2026_355,Matheo Raab,1. FC Union Berlin,new_linked_full,229511.0,442501.0,1156148.0
new_2026_229,Mats Rots,TSG 1899 Hoffenheim,new_linked_full,576750.0,475578.0,1445416.0
new_2026_203,Matthias Ginter,Sport-Club Freiburg,new_linked_full,111251.0,110182.0,303912.0
new_2026_230,Max Moerstedt,TSG 1899 Hoffenheim,new_linked_full,547426.0,517609.0,1486537.0
new_2026_204,Max Rosenfelder,Sport-Club Freiburg,new_linked_full,494600.0,496923.0,1281107.0
new_2026_74,Maximilian Beier,Borussia Dortmund,new_linked_full,465859.0,387125.0,1047667.0
new_2026_205,Maximilian Eggestein,Sport-Club Freiburg,new_linked_full,200850.0,254557.0,602523.0
new_2026_9,Mert Kömür,FC Augsburg,new_linked_full,550661.0,474412.0,1453218.0
new_2026_10,Michael Gregoritsch,FC Augsburg,new_linked_full,62480.0,84919.0,198316.0
new_2026_125,Mick Schmetgens,SV Werder Bremen,new_linked_full,627413.0,552363.0,1714103.0
new_2026_35,Miguel Gutiérrez,Bayer 04 Leverkusen,new_linked_full,248498.0,395788.0,942379.0
new_2026_206,Mio Backhaus,Sport-Club Freiburg,new_linked_full,513441.0,436119.0,1352996.0
new_2026_255,Nadiem Amiri,1. FSV Mainz 05,new_linked_full,183309.0,261021.0,614449.0
new_2026_231,Nathan De Cat,TSG 1899 Hoffenheim,new_linked_full,646003.0,532302.0,1664759.0
new_2026_126,Niclas Füllkrug,SV Werder Bremen,new_linked_full,91889.0,104058.0,276791.0
new_2026_299,Nicolas Seiwald,RB Leipzig,new_linked_full,478196.0,418587.0,1024672.0
new_2026_207,Niklas Beste,Sport-Club Freiburg,new_linked_full,219836.0,353193.0,864157.0
new_2026_145,Noah Atubolu,Eintracht Frankfurt,new_linked_full,470306.0,428308.0,1281100.0
new_2026_12,Noahkai Banks,FC Augsburg,new_linked_full,547187.0,532785.0,1641063.0
new_2026_233,Oliver Baumann,TSG 1899 Hoffenheim,new_linked_full,73140.0,77440.0,178778.0
new_2026_127,Olivier Deman,SV Werder Bremen,new_linked_full,468523.0,407284.0,969856.0
new_2026_147,Oscar Højlund,Eintracht Frankfurt,new_linked_full,578611.0,492867.0,1336529.0
new_2026_256,Otto Ruoppi,1. FSV Mainz 05,new_linked_full,573117.0,566595.0,1347994.0
new_2026_148,Otávio,Eintracht Frankfurt,new_linked_full,694362.0,557907.0,1738366.0
new_2026_234,Ozan Kabak,TSG 1899 Hoffenheim,new_linked_full,438277.0,356743.0,845990.0
new_2026_128,Patrice Covic,SV Werder Bremen,new_linked_full,627846.0,549133.0,1646943.0
new_2026_235,Patrick Wimmer,TSG 1899 Hoffenheim,new_linked_full,486206.0,418589.0,1073498.0
new_2026_36,Patrik Schick,Bayer 04 Leverkusen,new_linked_full,196680.0,243565.0,540097.0
new_2026_217,Patson Daka,Hamburger SV,new_linked_full,245419.0,345560.0,644459.0
new_2026_244,Paul Okon-Engstler,1. FC Köln,new_linked_full,550966.0,570078.0,1527363.0
new_2026_208,Philipp Lienhart,Sport-Club Freiburg,new_linked_full,199245.0,298446.0,643724.0
new_2026_209,Philipp Treu,Sport-Club Freiburg,new_linked_full,543922.0,486776.0,1281090.0
new_2026_257,Phillip Tietz,1. FSV Mainz 05,new_linked_full,223844.0,298145.0,686315.0
new_2026_258,Phillipp Mwene,1. FSV Mainz 05,new_linked_full,160158.0,124021.0,423812.0
new_2026_340,Ramon Hendriks,VfB Stuttgart,new_linked_full,450067.0,422909.0,1125187.0
new_2026_356,Rani Khedira,1. FC Union Berlin,new_linked_full,111450.0,110266.0,304348.0
new_2026_149,Raphael Onyedika,Eintracht Frankfurt,new_linked_full,503548.0,425338.0,1126768.0
new_2026_300,Ridle Baku,RB Leipzig,new_linked_full,428786.0,356183.0,883087.0
new_2026_13,Robin Fellhauer,FC Augsburg,new_linked_full,513033.0,446529.0,1185609.0
new_2026_236,Robin Hranác,TSG 1899 Hoffenheim,new_linked_full,465953.0,428031.0,1225995.0
new_2026_150,Robin Koch,Eintracht Frankfurt,new_linked_full,193645.0,276205.0,628201.0
new_2026_301,Rocco Reitz,RB Leipzig,new_linked_full,514341.0,401014.0,1174726.0
new_2026_14,Rodrigo Ribeiro,FC Augsburg,new_linked_full,551232.0,434076.0,1343749.0
new_2026_130,Salim Musah,SV Werder Bremen,new_linked_full,589863.0,569759.0,1646629.0
new_2026_75,Samuele Inácio,Borussia Dortmund,new_linked_full,636717.0,565461.0,1761151.0
new_2026_218,Sebastiaan Bornauw,Hamburger SV,new_linked_full,437738.0,364235.0,922892.0
new_2026_132,Senne Lynen,SV Werder Bremen,new_linked_full,444687.0,420405.0,919742.0
new_2026_76,Serhou Guirassy,Borussia Dortmund,new_linked_full,162275.0,236506.0,448540.0
new_2026_261,Silvan Widmer,1. FSV Mainz 05,new_linked_full,120781.0,103622.0,275034.0
new_2026_219,Terem Moffi,Hamburger SV,new_linked_full,438398.0,400505.0,885005.0
new_2026_246,Thijs Dallinga,1. FC Köln,new_linked_full,438590.0,379687.0,885085.0
new_2026_341,Tiago Tomás,VfB Stuttgart,new_linked_full,465209.0,395850.0,1164506.0
new_2026_302,Tidiam Gomis,RB Leipzig,new_linked_full,560261.0,511411.0,1482733.0
new_2026_357,Tim Skarke,1. FC Union Berlin,new_linked_full,212397.0,285654.0,658440.0
new_2026_358,Tom Rothe,1. FC Union Berlin,new_linked_full,513450.0,437020.0,1282582.0
new_2026_38,Victor Boniface,Bayer 04 Leverkusen,new_linked_full,479052.0,384000.0,1035208.0
new_2026_238,Vladimír Coufal,TSG 1899 Hoffenheim,new_linked_full,164555.0,111372.0,307317.0
new_2026_77,Waldemar Anton,Borussia Dortmund,new_linked_full,212509.0,296768.0,664970.0
new_2026_303,Willi Orbán,RB Leipzig,new_linked_full,101601.0,104917.0,278856.0
new_2026_359,Woo-yeong Jeong,1. FC Union Berlin,new_linked_full,446215.0,366868.0,949673.0
