player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Lamine N'Diaye,641810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamine,N'Diaye,2005-07-16,21.19,141.0,97.0,Defender,0,641810,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,641810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamine,N'Diaye,2005-07-16,21.19,141.0,97.0,Defender,0,641810,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,641810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamine,N'Diaye,2005-07-16,21.19,141.0,97.0,Defender,0,641810,23pqcgxu1tip265hbe01kszbt,Le Havre AC,Le Havre,Le Havre,HAC,641810,641810,141,23pqcgxu1tip265hbe01kszbt
Lamine Sy,552015.0,4.0,359.0,1.0,0.77,0.23,2.0,1.0,50.0,0.39,Lamine,Sy,2002-08-10,24.12,138.0,27.0,Defender,Full Back,9t2dfjl5agcsblpq8dpqojofe,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,65.0,815.248,44.0,501.06,1.0,0.0,3.0,0.0,12.542,11.388,2.0,6.0,25.0,0.0,7.0,22.0,10.0,45.455,10.0,4.0,40.0,,,,,,,,,,552015.0,359.0,4.0,4.0,4.0,2.74,0.0,0.37,0.369,0.0,0.0,Lamine,Sy,2002-08-10,24.12,138.0,27.0,Defender,Full Back,9t2dfjl5agcsblpq8dpqojofe,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,552015.0,359.0,4.0,147.0,115.0,78.23,54.0,35.0,64.81,14.0,2.0,14.29,0.0,0.0,0.0,Lamine,Sy,2002-08-10,24.12,138.0,27.0,Defender,Full Back,9t2dfjl5agcsblpq8dpqojofe,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,552015,9t2dfjl5agcsblpq8dpqojofe,138,9bxav814mkuhueiyivyive82d
Lassana Simakha,753795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lassana,Simakha,2007-04-12,19.45,154.0,34.0,Defender,0,753795,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,753795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lassana,Simakha,2007-04-12,19.45,154.0,34.0,Defender,0,753795,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,753795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lassana,Simakha,2007-04-12,19.45,154.0,34.0,Defender,0,753795,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,753795,753795,154,3unkqo2g6ag99gd5ynz1j7vse
Lassine Sinayoko,445970.0,4.0,348.0,4.0,3.2,0.8,12.0,7.0,33.33,0.27,Lassine,Sinayoko,1999-12-08,26.8,2338.0,9.0,Forward,Striker,aujgya83jg4eylvm7hjjbbasq,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,15.0,137.485,4.0,54.495,0.0,0.0,1.0,0.0,9.166,13.624,8.0,5.0,5.0,0.0,2.0,34.0,20.0,58.824,15.0,6.0,40.0,,,,,,,,,,445970.0,348.0,4.0,7.0,7.0,9.46,0.0,0.272,0.272,0.0,0.0,Lassine,Sinayoko,1999-12-08,26.8,2338.0,9.0,Forward,Striker,aujgya83jg4eylvm7hjjbbasq,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,445970.0,348.0,4.0,75.0,59.0,78.67,21.0,15.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,Lassine,Sinayoko,1999-12-08,26.8,2338.0,9.0,Forward,Striker,aujgya83jg4eylvm7hjjbbasq,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,445970,aujgya83jg4eylvm7hjjbbasq,2338,8v00fx2zwhiwm05tqqkt122p5
Lasso Coulibaly,544908.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lasso,Coulibaly,2002-10-19,23.93,138.0,21.0,Midfielder,Winger,ykp13dluyk1dwzunv5qj2yhg,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,1.0,5.544,0.0,-0.63,0.0,0.0,0.0,0.0,5.544,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,544908.0,13.0,1.0,1.0,1.0,25.0,0.0,0.009,0.009,0.0,0.0,Lasso,Coulibaly,2002-10-19,23.93,138.0,21.0,Midfielder,Winger,ykp13dluyk1dwzunv5qj2yhg,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,544908.0,13.0,1.0,5.0,5.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Lasso,Coulibaly,2002-10-19,23.93,138.0,21.0,Midfielder,Winger,ykp13dluyk1dwzunv5qj2yhg,9bxav814mkuhueiyivyive82d,Association Jeunesse Auxerroise,Auxerre,Auxerre,AJA,544908,ykp13dluyk1dwzunv5qj2yhg,138,9bxav814mkuhueiyivyive82d
Lilian Raolisoa,608246.0,3.0,104.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Lilian,Raolisoa,2000-06-16,26.27,2128.0,27.0,Defender,Full Back,4l4hmsih1jyb9jegs60cbn4oa,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,25.0,295.845,17.0,196.455,1.0,0.0,0.0,0.0,11.834,11.556,2.0,6.0,5.0,0.0,8.0,8.0,7.0,87.5,3.0,2.0,66.667,,,,,,,,,,608246.0,104.0,3.0,0.0,0.0,0.0,0.0,0.075,0.074,0.0,0.0,Lilian,Raolisoa,2000-06-16,26.27,2128.0,27.0,Defender,Full Back,4l4hmsih1jyb9jegs60cbn4oa,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,608246.0,104.0,3.0,53.0,42.0,79.25,10.0,7.0,70.0,11.0,3.0,27.27,0.0,0.0,0.0,Lilian,Raolisoa,2000-06-16,26.27,2128.0,27.0,Defender,Full Back,4l4hmsih1jyb9jegs60cbn4oa,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,608246,4l4hmsih1jyb9jegs60cbn4oa,2128,75qj99fhg5c0ztj2tva5u4uii
Lionel Mpasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,75.0,0.0,4.0,19.0,82.61,1.26,1.25,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196111,9s90f4r3095h8mefzmpuut51x,141,23pqcgxu1tip265hbe01kszbt
Louis Mafouta,442793.0,4.0,333.0,3.0,3.96,-0.96,10.0,6.0,30.0,0.4,Louis,Mafouta,1994-07-02,32.24,920.0,14.0,Forward,Striker,27rvy5c5l3x2a9lqv0l87e4et,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,15.0,195.348,8.0,89.67,3.0,1.0,0.0,0.0,13.023,11.209,1.0,0.0,6.0,0.0,0.0,10.0,5.0,50.0,13.0,4.0,30.769,,,,,,,,,,442793.0,333.0,4.0,2.0,2.0,2.33,0.0,0.436,0.436,1.0,1.0,Louis,Mafouta,1994-07-02,32.24,920.0,14.0,Forward,Striker,27rvy5c5l3x2a9lqv0l87e4et,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,442793.0,333.0,4.0,52.0,39.0,75.0,18.0,14.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,Louis,Mafouta,1994-07-02,32.24,920.0,14.0,Forward,Striker,27rvy5c5l3x2a9lqv0l87e4et,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,442793,27rvy5c5l3x2a9lqv0l87e4et,920,bj8hrmj01r3zit0x8r6qm2eu2
Louis Mouton,565877.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louis,Mouton,2002-06-03,24.31,2128.0,6.0,Midfielder,Central Midfielder,avrytipllm79xl3g4lf6si5wq,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,1.0,6.509,0.0,3.675,0.0,0.0,0.0,0.0,6.509,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,565877.0,2.0,1.0,1.0,1.0,100.0,0.0,0.001,0.001,0.0,0.0,Louis,Mouton,2002-06-03,24.31,2128.0,6.0,Midfielder,Central Midfielder,avrytipllm79xl3g4lf6si5wq,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,565877.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Louis,Mouton,2002-06-03,24.31,2128.0,6.0,Midfielder,Central Midfielder,avrytipllm79xl3g4lf6si5wq,75qj99fhg5c0ztj2tva5u4uii,Angers Sporting Club de l'Ouest,Angers,Angers,SCO,565877,avrytipllm79xl3g4lf6si5wq,2128,75qj99fhg5c0ztj2tva5u4uii
Loun Srdanovic,621219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loun,Srdanovic,2006-08-04,20.14,429.0,2.0,Defender,Full Back,621219,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,621219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loun,Srdanovic,2006-08-04,20.14,429.0,2.0,Defender,Full Back,621219,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,621219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loun,Srdanovic,2006-08-04,20.14,429.0,2.0,Defender,Full Back,621219,be2k34rut1lz79jxenabttqlc,Lille OSC,Lille,Lille,LIL,621219,621219,429,be2k34rut1lz79jxenabttqlc
Loïs Openda,235084.0,3.0,255.0,1.0,2.29,-1.29,13.0,5.0,7.69,0.18,Loïs,Openda,2000-02-16,26.61,143.0,17.0,Forward,Striker,64ubq0xra74xaunooi8knyajt,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,16.0,218.104,11.0,142.065,2.0,0.0,1.0,0.0,13.632,12.915,1.0,0.0,6.0,0.0,2.0,16.0,10.0,62.5,1.0,1.0,100.0,,,,,,,,,,235084.0,255.0,3.0,3.0,3.0,4.65,0.0,0.213,0.213,1.0,1.0,Loïs,Openda,2000-02-16,26.61,143.0,17.0,Forward,Striker,64ubq0xra74xaunooi8knyajt,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,235084.0,255.0,3.0,43.0,33.0,76.74,32.0,23.0,71.88,2.0,0.0,0.0,1.0,0.0,0.0,Loïs,Openda,2000-02-16,26.61,143.0,17.0,Forward,Striker,64ubq0xra74xaunooi8knyajt,121le8unjfzug3iu9pgkqa1c7,Lyon,Olympique Lyonnais,Lyon,OL,235084,64ubq0xra74xaunooi8knyajt,143,121le8unjfzug3iu9pgkqa1c7
Luca Koleosho,487702.0,3.0,201.0,0.0,0.5,-0.5,6.0,1.0,0.0,0.08,Luca,Koleosho,2004-09-15,22.02,2338.0,15.0,Forward,Winger,4ho3e7wi6z5tq8g87l8tjtwtm,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,27.0,350.609,12.0,132.405,4.0,0.0,1.0,0.0,12.986,11.034,3.0,2.0,3.0,0.0,0.0,21.0,8.0,38.095,2.0,0.0,0.0,,,,,,,,,,487702.0,201.0,3.0,3.0,3.0,3.57,0.0,0.484,0.484,1.0,1.0,Luca,Koleosho,2004-09-15,22.02,2338.0,15.0,Forward,Winger,4ho3e7wi6z5tq8g87l8tjtwtm,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,487702.0,201.0,3.0,56.0,45.0,80.36,26.0,18.0,69.23,2.0,0.0,0.0,0.0,0.0,0.0,Luca,Koleosho,2004-09-15,22.02,2338.0,15.0,Forward,Winger,4ho3e7wi6z5tq8g87l8tjtwtm,8v00fx2zwhiwm05tqqkt122p5,Paris FC,Paris FC,Paris FC,PAR,487702,4ho3e7wi6z5tq8g87l8tjtwtm,2338,8v00fx2zwhiwm05tqqkt122p5
Lucas Bretelle,560489.0,3.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Bretelle,2002-04-17,24.44,920.0,29.0,Midfielder,Defensive Midfielder,9doxed39dbbpneo9rosk5pdlg,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,11.0,87.349,4.0,24.15,0.0,0.0,0.0,0.0,7.941,6.038,3.0,5.0,11.0,3.0,2.0,15.0,7.0,46.667,2.0,0.0,0.0,,,,,,,,,,560489.0,152.0,3.0,1.0,1.0,1.61,0.0,0.018,0.017,0.0,0.0,Lucas,Bretelle,2002-04-17,24.44,920.0,29.0,Midfielder,Defensive Midfielder,9doxed39dbbpneo9rosk5pdlg,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,560489.0,152.0,3.0,64.0,54.0,84.38,15.0,8.0,53.33,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Bretelle,2002-04-17,24.44,920.0,29.0,Midfielder,Defensive Midfielder,9doxed39dbbpneo9rosk5pdlg,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,560489,9doxed39dbbpneo9rosk5pdlg,920,bj8hrmj01r3zit0x8r6qm2eu2
Lucas Buadés,433731.0,2.0,180.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,Lucas,Buadés,1997-12-28,28.74,920.0,18.0,Defender,Wing Back,3eia7kklruvqktks8rhodvd2h,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,22.0,327.083,17.0,201.285,0.0,0.0,1.0,0.0,14.867,11.84,1.0,1.0,4.0,0.0,2.0,11.0,9.0,81.818,6.0,4.0,66.667,,,,,,,,,,433731.0,180.0,2.0,1.0,1.0,1.89,0.0,0.106,0.104,0.0,0.0,Lucas,Buadés,1997-12-28,28.74,920.0,18.0,Defender,Wing Back,3eia7kklruvqktks8rhodvd2h,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,433731.0,180.0,2.0,54.0,34.0,62.96,19.0,8.0,42.11,7.0,0.0,0.0,1.0,1.0,100.0,Lucas,Buadés,1997-12-28,28.74,920.0,18.0,Defender,Wing Back,3eia7kklruvqktks8rhodvd2h,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,433731,3eia7kklruvqktks8rhodvd2h,920,bj8hrmj01r3zit0x8r6qm2eu2
Lucas Calodat,561736.0,4.0,245.0,1.0,0.42,0.58,3.0,3.0,33.33,0.14,Lucas,Calodat,2002-02-06,24.63,920.0,22.0,Defender,Wing Back,1leoymz0kfu4y17i1bqdn8zu2,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,29.0,412.179,20.0,283.92,1.0,1.0,1.0,1.0,14.213,14.196,4.0,5.0,14.0,0.0,2.0,15.0,10.0,66.667,3.0,1.0,33.333,,,,,,,,,,561736.0,245.0,4.0,4.0,4.0,4.35,0.0,0.944,0.942,1.0,1.0,Lucas,Calodat,2002-02-06,24.63,920.0,22.0,Defender,Wing Back,1leoymz0kfu4y17i1bqdn8zu2,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,561736.0,245.0,4.0,71.0,56.0,78.87,19.0,9.0,47.37,8.0,3.0,37.5,1.0,0.0,0.0,Lucas,Calodat,2002-02-06,24.63,920.0,22.0,Defender,Wing Back,1leoymz0kfu4y17i1bqdn8zu2,bj8hrmj01r3zit0x8r6qm2eu2,Le Mans FC,Le Mans,Le Mans,LEM,561736,1leoymz0kfu4y17i1bqdn8zu2,920,bj8hrmj01r3zit0x8r6qm2eu2
Lucas Digne,101188.0,1.0,18.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Lucas,Digne,1993-07-20,33.19,149.0,12.0,Defender,Full Back,e8gz0tmmdh1ql8qrn1ncrvnpx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,2.0,16.728,0.0,-5.25,0.0,0.0,0.0,0.0,8.364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,101188.0,18.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,Lucas,Digne,1993-07-20,33.19,149.0,12.0,Defender,Full Back,e8gz0tmmdh1ql8qrn1ncrvnpx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,101188.0,18.0,1.0,16.0,15.0,93.75,7.0,6.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Digne,1993-07-20,33.19,149.0,12.0,Defender,Full Back,e8gz0tmmdh1ql8qrn1ncrvnpx,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,101188,e8gz0tmmdh1ql8qrn1ncrvnpx,149,2b3mar72yy8d6uvat1ka6tn3r
Lucas Hernández,174888.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Hernández,1996-02-14,30.61,149.0,21.0,Defender,Central Defender,c80tzy7t4hoa8fpbek1od4lw5,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,13.0,129.278,7.0,64.47,0.0,0.0,0.0,0.0,9.944,9.21,3.0,1.0,5.0,0.0,3.0,4.0,3.0,75.0,4.0,1.0,25.0,,,,,,,,,,174888.0,116.0,2.0,2.0,2.0,1.75,0.0,0.05,0.05,0.0,0.0,Lucas,Hernández,1996-02-14,30.61,149.0,21.0,Defender,Central Defender,c80tzy7t4hoa8fpbek1od4lw5,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,174888.0,116.0,2.0,115.0,102.0,88.7,31.0,26.0,83.87,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Hernández,1996-02-14,30.61,149.0,21.0,Defender,Central Defender,c80tzy7t4hoa8fpbek1od4lw5,2b3mar72yy8d6uvat1ka6tn3r,Paris Saint-Germain FC,Paris Saint-Germain,Paris SG,PSG,174888,c80tzy7t4hoa8fpbek1od4lw5,149,2b3mar72yy8d6uvat1ka6tn3r
Lucas Høgsberg,614167.0,3.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Høgsberg,2006-06-23,20.25,153.0,24.0,Defender,Central Defender,2rvx2wlfj2rxzcgye6wiw0v84,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,19.0,156.127,6.0,29.4,0.0,0.0,0.0,0.0,8.217,4.9,3.0,1.0,5.0,0.0,8.0,10.0,3.0,30.0,2.0,2.0,100.0,,,,,,,,,,614167.0,184.0,3.0,2.0,2.0,2.06,0.0,0.019,0.016,0.0,0.0,Lucas,Høgsberg,2006-06-23,20.25,153.0,24.0,Defender,Central Defender,2rvx2wlfj2rxzcgye6wiw0v84,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,614167.0,184.0,3.0,106.0,91.0,85.85,15.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Høgsberg,2006-06-23,20.25,153.0,24.0,Defender,Central Defender,2rvx2wlfj2rxzcgye6wiw0v84,71ajatxnuhc5cnm3xvgdky49w,RC Strasbourg Alsace,Strasbourg,Strasbourg,STR,614167,2rvx2wlfj2rxzcgye6wiw0v84,153,71ajatxnuhc5cnm3xvgdky49w
Lucas Maronnier,554582.0,3.0,215.0,1.0,0.42,0.58,3.0,1.0,33.33,0.14,Lucas,Maronnier,2000-03-09,26.55,154.0,2.0,Defender,Full Back,9k8zmlixgthv1pw9hyitzpt6,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,28.0,339.969,18.0,208.32,0.0,0.0,2.0,0.0,12.142,11.573,8.0,2.0,12.0,2.0,3.0,16.0,12.0,75.0,4.0,2.0,50.0,,,,,,,,,,554582.0,215.0,3.0,4.0,4.0,6.78,0.0,0.394,0.393,0.0,0.0,Lucas,Maronnier,2000-03-09,26.55,154.0,2.0,Defender,Full Back,9k8zmlixgthv1pw9hyitzpt6,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,554582.0,215.0,3.0,59.0,45.0,76.27,19.0,14.0,73.68,11.0,5.0,45.45,0.0,0.0,0.0,Lucas,Maronnier,2000-03-09,26.55,154.0,2.0,Defender,Full Back,9k8zmlixgthv1pw9hyitzpt6,3unkqo2g6ag99gd5ynz1j7vse,Espérance Sportive Troyes Aube Champagne,Troyes,Troyes,TRO,554582,9k8zmlixgthv1pw9hyitzpt6,154,3unkqo2g6ag99gd5ynz1j7vse
Lucas Tousart,203349.0,4.0,124.0,0.0,0.96,-0.96,4.0,3.0,0.0,0.24,Lucas,Tousart,1997-04-29,29.41,862.0,29.0,Midfielder,Central Midfielder,eg9xhi6wfp1duf01pcsn8vfmd,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,14.0,125.82,2.0,-2.1,0.0,0.0,1.0,0.0,8.987,-1.05,3.0,2.0,3.0,0.0,10.0,9.0,5.0,55.556,14.0,6.0,42.857,,,,,,,,,,203349.0,124.0,4.0,1.0,1.0,2.17,0.0,0.08,0.079,0.0,0.0,Lucas,Tousart,1997-04-29,29.41,862.0,29.0,Midfielder,Central Midfielder,eg9xhi6wfp1duf01pcsn8vfmd,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,203349.0,124.0,4.0,52.0,41.0,78.85,8.0,3.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Tousart,1997-04-29,29.41,862.0,29.0,Midfielder,Central Midfielder,eg9xhi6wfp1duf01pcsn8vfmd,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,203349,eg9xhi6wfp1duf01pcsn8vfmd,862,3adj8hkws0z1al232bg2h6tk0
Luck Zogbé,622398.0,1.0,68.0,0.0,0.08,-0.08,1.0,0.0,0.0,0.08,Luck,Zogbé,2005-03-24,21.5,862.0,20.0,Defender,Full Back,a1jnkdabgpvq7bdrebyec3cic,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,4.0,30.491,2.0,25.515,1.0,0.0,0.0,0.0,7.623,12.758,1.0,4.0,2.0,0.0,3.0,8.0,3.0,37.5,3.0,1.0,33.333,,,,,,,,,,622398.0,68.0,1.0,1.0,1.0,3.57,0.0,0.039,0.038,0.0,0.0,Luck,Zogbé,2005-03-24,21.5,862.0,20.0,Defender,Full Back,a1jnkdabgpvq7bdrebyec3cic,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,622398.0,68.0,1.0,28.0,22.0,78.57,5.0,3.0,60.0,3.0,1.0,33.33,0.0,0.0,0.0,Luck,Zogbé,2005-03-24,21.5,862.0,20.0,Defender,Full Back,a1jnkdabgpvq7bdrebyec3cic,3adj8hkws0z1al232bg2h6tk0,Stade Brestois 29,Brest,Brest,BRE,622398,a1jnkdabgpvq7bdrebyec3cic,862,3adj8hkws0z1al232bg2h6tk0
