source,source_native_id,source_name,canonical_player_id,matched_to_master
whoscored,361867,Kjell Scherpen,whoscored_new_361867,False
whoscored,394786,Florian Wirtz,494595,True
whoscored,468827,Jérémy Jacquet,606702,True
whoscored,447231,Mateus Fernandes,551226,True
whoscored,379732,Sven Botman,220237,True
whoscored,345319,Alexis Mac Allister,243016,True
whoscored,443613,António Silva,whoscored_new_443613,False
whoscored,377287,Daizen Maeda,whoscored_new_377287,False
whoscored,418203,Amar Dedic,whoscored_new_418203,False
whoscored,353418,Diogo Dalot,216051,True
whoscored,136456,Lewis Cook,155408,True
whoscored,430774,Adam Wharton,496221,True
whoscored,349932,Noussair Mazraoui,230001,True
whoscored,472122,Rayan,499604,True
whoscored,409424,Victor Torp,whoscored_new_409424,False
whoscored,410998,Alex Scott,503139,True
whoscored,345845,Eddie Nketiah,205533,True
whoscored,402596,Elliot Anderson,215379,True
whoscored,526481,Mikey Moore,whoscored_new_526481,False
whoscored,363884,Ryan Gravenberch,441266,True
whoscored,238916,Mikel Merino,195384,True
whoscored,414473,Cody Drameh,whoscored_new_414473,False
whoscored,401168,Mikkel Damsgaard,440089,True
whoscored,444304,Yehor Yarmoliuk,508395,True
whoscored,304008,Dean Henderson,172649,True
whoscored,468847,Nico O'Reilly,472769,True
whoscored,371761,Dan Ballard,223827,True
whoscored,365402,Jan Paul van Hecke,469142,True
whoscored,394933,Matheus Nunes,465351,True
whoscored,78386,Matz Sels,85633,True
whoscored,369813,Jacob Ramsey,232653,True
whoscored,422814,Robin Roefs,498016,True
whoscored,331382,Harvey Barnes,201666,True
whoscored,136824,Alex Iwobi,153133,True
whoscored,451236,Andrey Santos,532605,True
whoscored,260592,Emiliano Buendía,195546,True
whoscored,331235,Brandon Thomas-Asante,whoscored_new_331235,False
whoscored,381107,Jack Rudoni,whoscored_new_381107,False
whoscored,93894,Mateo Kovacic,91651,True
whoscored,470690,Yasin Ayari,509416,True
whoscored,122294,Chuba Akpom,whoscored_new_122294,False
whoscored,433937,Abdoul Ouattara,572584,True
whoscored,362758,Matheus Cunha,430871,True
whoscored,454342,Chadi Riad,515621,True
whoscored,492374,Lewis Koumas,whoscored_new_492374,False
whoscored,332867,Morgan Gibbs-White,222531,True
whoscored,398414,Dan Ndoye,456512,True
whoscored,576066,George Hemmings,577285,True
whoscored,300359,Issa Diop,219924,True
whoscored,113069,Jack Grealish,114283,True
whoscored,367781,James Garner,232928,True
whoscored,333182,Jorge Cuenca,246301,True
whoscored,531676,Jaydee Canvot,651426,True
whoscored,443545,Jair Cunha,575458,True
whoscored,389579,Tyrick Mitchell,244723,True
whoscored,69877,Adam Smith,54469,True
whoscored,428060,Shea Charles,whoscored_new_428060,False
whoscored,353377,Bryan Mbeumo,446008,True
whoscored,429531,Kasey McAteer,whoscored_new_429531,False
whoscored,372424,Martín Zubimendi,481655,True
whoscored,402184,Senne Lammens,465247,True
whoscored,377283,Takehiro Tomiyasu,whoscored_new_377283,False
whoscored,520919,Alysson,653481,True
whoscored,134115,Callum Wilson,75115,True
whoscored,421944,Carl Rushworth,whoscored_new_421944,False
whoscored,534901,César Palacios,571779,True
whoscored,396483,Ellis Simms,whoscored_new_396483,False
whoscored,402046,Matteo Ruggeri,487992,True
whoscored,398393,Enzo Le Fée,484420,True
whoscored,519755,Ibrahim Osman,612855,True
whoscored,362837,James Hill,463981,True
whoscored,321020,Sander Berge,207189,True
whoscored,450271,Aurèle Amenda,539142,True
whoscored,92547,Ross Barkley,88894,True
whoscored,379688,Brennan Johnson,242898,True
whoscored,369430,Enzo Fernández,448047,True
whoscored,392644,Jeremie Frimpong,216094,True
whoscored,393355,Malick Thiaw,465642,True
whoscored,342811,Sean Longstaff,180135,True
whoscored,141469,Dominic Calvert-Lewin,177815,True
whoscored,382587,Evann Guessand,485337,True
whoscored,138584,Matt Grimes,whoscored_new_138584,False
whoscored,123167,Tyrone Mings,149484,True
whoscored,546589,Aladji Bamba,632794,True
whoscored,328096,Jean-Philippe Mateta,231747,True
whoscored,391821,Liam Millar,whoscored_new_391821,False
whoscored,426913,Sindre Egeli,whoscored_new_426913,False
whoscored,244565,Paddy McNair,whoscored_new_244565,False
whoscored,429174,Kevin,560552,True
whoscored,380546,Beto,486385,True
whoscored,315275,Tyler Adams,200785,True
whoscored,460260,Kobbie Mainoo,516895,True
whoscored,408946,Lamare Bogarde,515597,True
whoscored,548566,Rio Ngumoha,611922,True
whoscored,332403,Eberechi Eze,232413,True
whoscored,333048,Jørgen Strand Larsen,247412,True
whoscored,425118,Loum Tchaouna,469272,True
whoscored,403865,Yéremy Pino,488024,True
whoscored,623567,Zadok Yohanna,whoscored_new_623567,False
whoscored,533015,Malick Yalcouyé,whoscored_new_533015,False
whoscored,92173,Bernd Leno,80201,True
whoscored,533923,Charalampos Kostoulas,647850,True
whoscored,137015,James Maddison,172780,True
whoscored,136776,Matt Targett,whoscored_new_136776,False
whoscored,332143,Gustavo Hamer,whoscored_new_332143,False
whoscored,429922,Archie Gray,547701,True
whoscored,509068,Geovany Quenda,whoscored_new_509068,False
