source,native_id,name,team_name,team_norm,team_cluster,cluster_id
fotmob,988178,Diego Villares,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_26
whoscored,448009,Diego Villares,Deportivo de A Coruna,deportivo de a coruna,deportivo de a coruna,new_2026_26
fotmob,1029029,Zakaria Eddahchouri,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_27
whoscored,429003,Zakaria Eddahchouri,Deportivo de A Coruna,deportivo de a coruna,deportivo de a coruna,new_2026_27
fotmob,1368655,David Mella,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_28
whoscored,507361,David Mella,Deportivo de A Coruna,deportivo de a coruna,deportivo de a coruna,new_2026_28
fotmob,1560023,Kevin Sánchez,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_29
whoscored,511028,Kevin Sánchez,Deportivo de A Coruna,deportivo de a coruna,deportivo de a coruna,new_2026_29
fotmob,1136937,Adrián Rodriguez,Alavés,alaves,alaves,new_2026_3
fotmob,1319204,Yeremay Hernández,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_30
whoscored,448011,Yeremay Hernández,Deportivo de A Coruna,deportivo de a coruna,deportivo de a coruna,new_2026_30
fotmob,416409,Germán Parreno,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_31
fotmob,796781,Álvaro Fernández,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_32
fotmob,970566,Riki Rodríguez,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_33
fotmob,1120002,Arnau Comas,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_34
fotmob,1466558,Teun Gijselhart,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_35
fotmob,1621150,Jonathan Asp,Deportivo de La Coruña,deportivo de la coruna,deportivo de a coruna,new_2026_36
fotmob,493216,Ezequiel Ponce,Elche,elche,elche,new_2026_37
opta,172845,Ezequiel Ponce,Elche,elche,elche,new_2026_37
whoscored,137031,Ezequiel Ponce,Elche,elche,elche,new_2026_37
fotmob,1127224,Fer Niño,Elche,elche,elche,new_2026_38
opta,502290,Fer Niño,Elche,elche,elche,new_2026_38
whoscored,391082,Fer Niño,Elche,elche,elche,new_2026_38
fotmob,1670276,Matia Barzic,Elche,elche,elche,new_2026_39
opta,593181,Matia Barzic,Elche,elche,elche,new_2026_39
fotmob,1425173,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_4
opta,631990,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_4
whoscored,536243,Beñat Gerenabarrena,Athletic Club,athletic club,athletic club,new_2026_4
opta,631383,Nordin Al Lal,Elche,elche,elche,new_2026_40
opta,691630,Umaru,Elche,elche,elche,new_2026_41
whoscored,556141,Umaru,Elche,elche,elche,new_2026_41
fotmob,1959218,Alvaro Padilla,Elche,elche,elche,new_2026_42
opta,748535,Álvaro Padilla,Elche,elche,elche,new_2026_42
whoscored,644193,Álvaro Padilla,Elche,elche,elche,new_2026_42
fotmob,1531888,Nordin,Elche,elche,elche,new_2026_43
fotmob,1859341,Umaru Konare,Elche,elche,elche,new_2026_44
opta,568812,Cala,Espanyol,espanyol,espanyol,new_2026_45
whoscored,468761,Cala,Espanyol,espanyol,espanyol,new_2026_45
fotmob,1503655,Gabriel Moscardo,Espanyol,espanyol,espanyol,new_2026_46
opta,617127,Gabriel Moscardo,Espanyol,espanyol,espanyol,new_2026_46
fotmob,1687255,José Ángel,Espanyol,espanyol,espanyol,new_2026_47
opta,623680,José Ángel,Espanyol,espanyol,espanyol,new_2026_47
fotmob,1407741,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_48
opta,604116,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_48
whoscored,464541,Marcos Fernández,Espanyol,espanyol,espanyol,new_2026_48
fotmob,955204,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_49
opta,462097,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_49
whoscored,361696,Vanja Drkusic,Espanyol,espanyol,espanyol,new_2026_49
fotmob,1327006,Johaneko Louisjean,Athletic Club,athletic club,athletic club,new_2026_5
opta,564923,Johaneko Louis-Jean,Athletic Club,athletic club,athletic club,new_2026_5
whoscored,431668,Johaneko Louis-Jean,Athletic Club,athletic club,athletic club,new_2026_5
whoscored,506010,Javi Hernández,Espanyol,espanyol,espanyol,new_2026_50
whoscored,555136,Roger Hinojo,Espanyol,espanyol,espanyol,new_2026_51
whoscored,531460,Rafel Bauzà,Espanyol,espanyol,espanyol,new_2026_52
fotmob,1300457,Álex Calatrava,Espanyol,espanyol,espanyol,new_2026_53
fotmob,1691462,Curro Burgos,Getafe,getafe,getafe,new_2026_54
opta,675560,Curro Burgos,Getafe,getafe,getafe,new_2026_54
fotmob,2110934,Ebrahima Drammeh,Getafe,getafe,getafe,new_2026_55
opta,748228,Ebrahima Drammeh,Getafe,getafe,getafe,new_2026_55
fotmob,1183650,Francho Serrano,Getafe,getafe,getafe,new_2026_56
opta,494495,Francho Serrano,Getafe,getafe,getafe,new_2026_56
whoscored,424675,Francho Serrano,Getafe,getafe,getafe,new_2026_56
fotmob,1694764,Oscar Lopez,Getafe,getafe,getafe,new_2026_57
opta,679262,Óscar López,Getafe,getafe,getafe,new_2026_57
whoscored,410988,Saba Sazonov,Getafe,getafe,getafe,new_2026_58
whoscored,523331,Alberto Risco,Getafe,getafe,getafe,new_2026_59
fotmob,1585726,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_6
opta,632023,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_6
whoscored,536242,Peio Canales,Athletic Club,athletic club,athletic club,new_2026_6
whoscored,544767,Jean Valou,Getafe,getafe,getafe,new_2026_60
fotmob,2141153,Alberto Calatrava,Levante,levante,levante,new_2026_61
opta,645746,Alberto Calatrava,Levante,levante,levante,new_2026_61
fotmob,1481503,Dani Requena,Levante,levante,levante,new_2026_62
opta,621306,Dani Requena,Levante,levante,levante,new_2026_62
fotmob,1332540,Enzo Bardeli,Levante,levante,levante,new_2026_63
opta,492841,Enzo Bardeli,Levante,levante,levante,new_2026_63
whoscored,467181,Enzo Bardeli,Levante,levante,levante,new_2026_63
fotmob,1780239,Ifeanyi Ndukwe,Levante,levante,levante,new_2026_64
opta,591617,Ifeanyi Ndukwe,Levante,levante,levante,new_2026_64
fotmob,2141152,Manel Usedo,Levante,levante,levante,new_2026_65
opta,749255,Manel Usedo,Levante,levante,levante,new_2026_65
fotmob,2141146,Marc Santos,Levante,levante,levante,new_2026_66
opta,719440,Marc Santos,Levante,levante,levante,new_2026_66
whoscored,644082,Marc Santos,Levante,levante,levante,new_2026_66
fotmob,2141143,Ihor Galdin,Levante,levante,levante,new_2026_67
fotmob,1668274,Carlos Puga,Málaga,malaga,malaga,new_2026_68
whoscored,447938,Carlos Puga,Malaga,malaga,malaga,new_2026_68
fotmob,1717331,Rafita,Málaga,malaga,malaga,new_2026_69
whoscored,508349,Rafita,Malaga,malaga,malaga,new_2026_69
fotmob,1355668,Álvaro Djaló,Athletic Club,athletic club,athletic club,new_2026_7
opta,588171,Álvaro Djaló,Athletic Club,athletic club,athletic club,new_2026_7
whoscored,444806,Álvaro Djaló,Athletic Club,athletic club,athletic club,new_2026_7
fotmob,1209421,Carlos Dotor,Málaga,malaga,malaga,new_2026_70
whoscored,461527,Carlos Dotor,Malaga,malaga,malaga,new_2026_70
fotmob,1317624,Dani Lorenzo,Málaga,malaga,malaga,new_2026_71
whoscored,448294,Dani Lorenzo,Malaga,malaga,malaga,new_2026_71
fotmob,1108863,David Larrubia,Málaga,malaga,malaga,new_2026_72
whoscored,448303,David Larrubia,Malaga,malaga,malaga,new_2026_72
fotmob,516803,Einar Galilea,Málaga,malaga,malaga,new_2026_73
whoscored,141497,Einar Galilea,Malaga,malaga,malaga,new_2026_73
fotmob,1669622,Chupe,Málaga,malaga,malaga,new_2026_74
whoscored,541868,Chupe,Malaga,malaga,malaga,new_2026_74
fotmob,616538,Alfonso Herrero,Málaga,malaga,malaga,new_2026_75
whoscored,261509,Alfonso Herrero,Malaga,malaga,malaga,new_2026_75
fotmob,951739,Joaquín Muñoz,Málaga,malaga,malaga,new_2026_76
whoscored,366204,Joaquín Muñoz,Malaga,malaga,malaga,new_2026_76
fotmob,1669619,Izan Merino,Málaga,malaga,malaga,new_2026_77
whoscored,508035,Izan Merino,Malaga,malaga,malaga,new_2026_77
fotmob,1220748,Haitam Abaida,Málaga,malaga,malaga,new_2026_78
whoscored,448292,Haitam Abaida,Malaga,malaga,malaga,new_2026_78
fotmob,1260010,Ángel Recio,Málaga,malaga,malaga,new_2026_79
whoscored,511043,Ángel Recio,Malaga,malaga,malaga,new_2026_79
fotmob,1297989,Arnau Ortiz,Atlético de Madrid,atletico de madrid,atletico madrid,new_2026_8
opta,552095,Arnau Ortiz,Atletico Madrid,atletico madrid,atletico madrid,new_2026_8
whoscored,444251,Arnau Ortiz,Atletico Madrid,atletico madrid,atletico madrid,new_2026_8
whoscored,402092,José Salinas,Malaga,malaga,malaga,new_2026_80
fotmob,1434474,Rafa Rodríguez,Málaga,malaga,malaga,new_2026_81
whoscored,471958,Rafa Rodríguez,Malaga,malaga,malaga,new_2026_81
fotmob,1098594,Julen Lobete,Málaga,malaga,malaga,new_2026_82
whoscored,391317,Julen Lobete,Malaga,malaga,malaga,new_2026_82
fotmob,722830,Eneko Jauregi,Málaga,malaga,malaga,new_2026_83
whoscored,463425,Eneko Jauregi,Malaga,malaga,malaga,new_2026_83
fotmob,940608,Juan Cruz,Málaga,malaga,malaga,new_2026_84
whoscored,357786,Juan Cruz,Malaga,malaga,malaga,new_2026_84
fotmob,1082957,Ramón Enríquez,Málaga,malaga,malaga,new_2026_85
whoscored,448289,Ramón Enríquez,Malaga,malaga,malaga,new_2026_85
fotmob,1256463,Álex Pastor,Málaga,malaga,malaga,new_2026_86
fotmob,1426161,Carlos López,Málaga,malaga,malaga,new_2026_87
fotmob,1810991,Joseph Otu,Málaga,malaga,malaga,new_2026_88
fotmob,1839193,Juan Fernandez,Málaga,malaga,malaga,new_2026_89
fotmob,1692877,Jorge Castillo,Atlético de Madrid,atletico de madrid,atletico madrid,new_2026_9
opta,593184,Jorge Castillo,Atletico Madrid,atletico madrid,atletico madrid,new_2026_9
fotmob,1242139,Jonathan Dubasin,Osasuna,osasuna,osasuna,new_2026_90
opta,523079,Jonathan Dubasin,Osasuna,osasuna,osasuna,new_2026_90
whoscored,447853,Jonathan Dubasin,Osasuna,osasuna,osasuna,new_2026_90
fotmob,1682298,Unai Santos,Osasuna,osasuna,osasuna,new_2026_91
opta,672686,Unai Santos,Osasuna,osasuna,osasuna,new_2026_91
fotmob,1752349,Asier Bonel,Osasuna,osasuna,osasuna,new_2026_92
whoscored,413758,Pablo Ramón,Racing Santander,racing santander,racing santander,new_2026_93
fotmob,1670161,Jorge Salinas,Racing de Santander,racing de santander,racing santander,new_2026_94
whoscored,541900,Jorge Salinas,Racing Santander,racing santander,racing santander,new_2026_94
fotmob,1791769,Sergio Martínez,Racing de Santander,racing de santander,racing santander,new_2026_95
whoscored,586240,Sergio Martínez,Racing Santander,racing santander,racing santander,new_2026_95
whoscored,423973,Manu Hernando,Racing Santander,racing santander,racing santander,new_2026_96
fotmob,889229,Iñigo Vicente,Racing de Santander,racing de santander,racing santander,new_2026_97
whoscored,402137,Iñigo Vicente,Racing Santander,racing santander,racing santander,new_2026_97
fotmob,150649,Sergio Canales,Racing de Santander,racing de santander,racing santander,new_2026_98
whoscored,44189,Sergio Canales,Racing Santander,racing santander,racing santander,new_2026_98
fotmob,1331597,Gustavo Puerta,Racing de Santander,racing de santander,racing santander,new_2026_99
whoscored,472904,Gustavo Puerta,Racing Santander,racing santander,racing santander,new_2026_99
opta,165795,Alfonso Herrero,,,,
opta,444284,Andrés Martín,,,,
opta,718495,Andrés Vallecillo,,,,
opta,437774,Arnau Comas,,,,
opta,212770,Asier Villalibre,,,,
opta,711110,Bil Nsongo,,,,
opta,679125,Bright Ede,,,,
opta,448178,Carlos Dotor,,,,
opta,562075,Carlos Puga,,,,
opta,720621,Carlos Sánchez,,,,
opta,620045,Chupe,,,,
opta,561391,Dani Lorenzo,,,,
opta,495391,David Larrubia,,,,
opta,554651,David Mella,,,,
opta,664923,Diego Díaz,,,,
opta,562005,Diego Villares,,,,
opta,138041,Einar Galilea,,,,
opta,216473,Eneko Jauregi,,,,
opta,564895,Facu González,,,,
opta,456504,Giacomo Quagliata,,,,
opta,560564,Gustavo Puerta,,,,
opta,482236,Haitam Abaida,,,,
opta,730982,Hugo Pérez,,,,
opta,620616,Izan Merino,,,,
opta,242833,Iñigo Vicente,,,,
opta,437831,Joaquín Muñoz,,,,
opta,568404,Jonathan Asp Jensen,,,,
opta,621929,Jorge Castellanos,,,,
opta,658061,Jorge Salinas,,,,
opta,746342,Joseph Otu,,,,
opta,553751,Juan Carlos Arana,,,,
opta,451281,Juan Cruz,,,,
opta,706221,Juani,,,,
opta,495392,Julen Lobete,,,,
opta,568601,Kevin Sánchez,,,,
opta,607463,Lorenzo Amatucci,,,,
opta,543316,Lucas Noubi,,,,
opta,546000,Luismi Cruz,,,,
opta,572069,Maguette Gueye,,,,
opta,179372,Manu Hernando,,,,
opta,488042,Mario Soriano,,,,
opta,429213,Miguel Loureiro,,,,
opta,608484,Rafa Rodríguez,,,,
opta,640504,Rafita,,,,
opta,490733,Ramón Enríquez,,,,
opta,464470,Riki Rodríguez,,,,
opta,56448,Sergio Canales,,,,
opta,704740,Sergio Martínez,,,,
opta,560616,Teun Gijselhart,,,,
opta,90728,Ximo Navarro,,,,
opta,523890,Yeremay Hernández,,,,
opta,479491,Zakaria Eddahchouri,,,,
opta,521429,Álex Pastor,,,,
opta,500285,Álvaro Mantilla,,,,
opta,539602,Ángel Recio,,,,
opta,464168,Íñigo Sainz-Maza,,,,
